Date,Open,High,Low,Close,Volume
2023-12-06 21:56:28.498544,2356.6668124952994,2415.0043530769444,2327.7996728535973,2366.350132015537,1438419
2023-12-07 21:56:28.498544,2333.6698140717967,2388.3258817963015,2294.6414549780006,2343.233166928594,8979312
2023-12-08 21:56:28.498544,2375.0052907155477,2454.1594229347006,2364.133700708549,2395.7244890889738,4757214
2023-12-09 21:56:28.498544,2275.3033280537707,2318.8436577236052,2237.1608108168252,2290.5894259332604,4149479
2023-12-10 21:56:28.498544,2291.5742614668043,2284.762894452949,2218.097082585132,2271.2814056408433,3149096
2023-12-11 21:56:28.498544,2323.80399988532,2376.846397063875,2287.8475502036185,2334.261209061898,4339159
2023-12-12 21:56:28.498544,2360.4283045386583,2388.1561403380633,2321.9262184035883,2357.4652635718776,2411431
2023-12-13 21:56:28.498544,2392.5645161141842,2461.369495098472,2381.1624047483024,2407.946454850811,7675660
2023-12-14 21:56:28.498544,2399.196448139285,2399.566275302559,2336.715562568403,2385.569640766955,6360066
2023-12-15 21:56:28.498544,2415.0461150378296,2443.366381179173,2385.2700396500663,2414.972292301693,4068478
2023-12-16 21:56:28.498544,2415.873132586424,2445.6958608167192,2346.804740992506,2401.4145972862116,5392940
2023-12-17 21:56:28.498544,2369.0215222121456,2401.5988390980788,2316.7566971128535,2365.2448383836863,4631706
2023-12-18 21:56:28.498544,2316.0081657565447,2357.059403294058,2305.6500090472,2337.3868460090853,2683394
2023-12-19 21:56:28.498544,2305.2586003966617,2384.151268038642,2292.0352896231766,2326.158761058799,6314606
2023-12-20 21:56:28.498544,2345.118191222753,2381.134551472388,2293.21871167216,2327.8331536410715,8434086
2023-12-21 21:56:28.498544,2320.0442395941545,2325.0409288192523,2260.92493450492,2309.9669480006687,7896787
2023-12-22 21:56:28.498544,2283.950304190552,2330.9618774628757,2256.3144559081547,2304.986303335046,4338605
2023-12-23 21:56:28.498544,2156.2782387993093,2194.441102484754,2156.852848489946,2174.1558493792695,9552585
