Date,Open,High,Low,Close,Volume
2023-12-06 21:55:20.717911,1590.9219705277303,1626.2477365597717,1566.9099628897486,1601.0132037042247,8228404
2023-12-07 21:55:20.717911,1592.6309930182617,1638.3593047225972,1587.8598802170413,1608.18531430744,3924656
2023-12-08 21:55:20.717911,1637.6408333305087,1639.4582187558335,1601.366206653848,1629.0296706514948,7114541
2023-12-09 21:55:20.717911,1642.520539263059,1659.1371011926806,1621.6983577920648,1650.0123030704667,1974942
2023-12-10 21:55:20.717911,1725.0470454705437,1730.582322631229,1670.0079035524263,1711.594218869675,1693479
2023-12-11 21:55:20.717911,1698.521620130741,1733.9778144978904,1679.9689468552353,1700.2180155602823,8848747
2023-12-12 21:55:20.717911,1688.0214166221438,1718.2339684287242,1678.7794677159281,1704.3742887240653,3304479
2023-12-13 21:55:20.717911,1701.3969361579618,1735.834611870641,1673.124103484434,1704.3404269512403,7791627
2023-12-14 21:55:20.717911,1674.648376634906,1713.3864057078588,1662.9755269141726,1673.8611693869382,5973056
2023-12-15 21:55:20.717911,1628.327739936812,1635.7785594842906,1587.4903572088456,1612.9271013390157,7433326
2023-12-16 21:55:20.717911,1645.6008216855337,1674.300392510825,1607.3837520011193,1644.6887369598385,2092803
2023-12-17 21:55:20.717911,1650.2852430204537,1691.7410586714784,1623.3689602139361,1664.5021031151766,7233165
2023-12-18 21:55:20.717911,1648.731684933999,1663.502150028536,1621.1871967720717,1642.7651944024258,8669132
2023-12-19 21:55:20.717911,1687.5665066784013,1710.580808538017,1644.0354364622717,1678.7870700448127,4193954
2023-12-20 21:55:20.717911,1616.7792935673774,1655.5724221387172,1593.0372212269197,1619.5392074380652,9473725
2023-12-21 21:55:20.717911,1604.204749647597,1614.7512475080061,1578.955022287477,1603.7242101457332,5394159
2023-12-22 21:55:20.717911,1684.2502903708473,1719.704127414489,1664.0867310726107,1698.3759167887288,3707352
2023-12-23 21:55:20.717911,1670.0277401830049,1704.0285853814864,1657.92278764947,1676.6515184645712,6519756
2023-12-24 21:55:20.717911,1704.709385576598,1740.3206197563045,1693.4345957041178,1713.0662527983802,7383189
2023-12-25 21:55:20.717911,1666.5751128784316,1697.1828236551414,1656.2425035683584,1671.180442011597,8395341
2023-12-26 21:55:20.717911,1691.4649491751616,1716.607107537653,1666.9485296605371,1702.0799695183766,4288726
2023-12-27 21:55:20.717911,1727.434874520347,1752.0892608805557,1704.4357577204455,1735.3661241285197,7739747
2023-12-28 21:55:20.717911,1794.3207871283494,1821.6792278030791,1768.429714597704,1780.8330005028042,4757850
2023-12-29 21:55:20.717911,1758.8908999160858,1787.4452180221006,1737.365734862103,1757.4501024703234,9716855
2023-12-30 21:55:20.717911,1725.3899430927888,1744.0116235671774,1693.2810227802356,1722.4812351226685,7713211
2023-12-31 21:55:20.717911,1772.1627560269328,1815.2352867873567,1746.5267673618896,1780.7126630121923,5480119
2024-01-01 21:55:20.717911,1790.6842359756358,1815.4748524592871,1759.1864948213354,1800.8841821681956,7395491
2024-01-02 21:55:20.717911,1740.8291936527833,1758.4030957760515,1703.2224400815494,1738.563622044431,5455122
2024-01-03 21:55:20.717911,1723.5982822204253,1750.7212094119175,1687.1864232480598,1729.9681239403856,8665169
2024-01-04 21:55:20.717911,1691.1321832054837,1727.0125701179657,1660.8316216250612,1702.5859103650992,3021652
2024-01-05 21:55:20.717911,1708.9911444559993,1733.6944456711415,1689.6845158977594,1702.12920772794,3589586
2024-01-06 21:55:20.717911,1756.1933719871868,1768.1804551961334,1748.5965239994425,1759.329631140807,2767156
2024-01-07 21:55:20.717911,1755.7503775521147,1788.3008701132258,1722.3971912304676,1756.7586891134854,7051448
2024-01-08 21:55:20.717911,1732.7484095801035,1768.2310454559488,1730.2097558216806,1749.1282079342373,2950066
2024-01-09 21:55:20.717911,1717.829538043476,1745.1602890257273,1691.7508826054147,1712.6808759879175,1312464
2024-01-10 21:55:20.717911,1680.1281693157534,1699.5805881332396,1654.867226164814,1674.0541840618805,5743402
2024-01-11 21:55:20.717911,1614.9774916469737,1644.0058359284822,1588.4400968523032,1624.7566216226453,9716040
2024-01-12 21:55:20.717911,1635.7235783758342,1656.579493195068,1596.3639291880847,1621.4424837315037,6230396
2024-01-13 21:55:20.717911,1604.4604963179374,1635.9456688087187,1571.419629375848,1611.0157129782872,9754552
2024-01-14 21:55:20.717911,1635.0125555398954,1635.56483432375,1607.799270903805,1621.482362234623,5462097
2024-01-15 21:55:20.717911,1592.2838474110404,1597.45864992276,1548.5917876961528,1587.876586656735,2192523
2024-01-16 21:55:20.717911,1612.7137843168216,1633.1703173830708,1588.0583867029297,1599.5762904487442,8979374
2024-01-17 21:55:20.717911,1561.7006877962704,1612.136082164743,1561.1144037564095,1575.326391796272,6506157
2024-01-18 21:55:20.717911,1583.4727194182626,1609.3495082704342,1568.2075746923306,1584.503396145042,3552615
2024-01-19 21:55:20.717911,1612.1647661341738,1639.2216816615062,1572.7193737381872,1601.7786478836608,6021282
2024-01-20 21:55:20.717911,1576.3068889011756,1625.2924126978396,1552.0783160102933,1589.1722822156091,5814192
2024-01-21 21:55:20.717911,1544.3953659435185,1570.9228982073619,1529.29024332208,1552.2601769281955,3347367
2024-01-22 21:55:20.717911,1600.636207078132,1596.1838585447506,1570.5093968399449,1588.2372195818048,8781807
2024-01-23 21:55:20.717911,1569.6567698919637,1614.7824402102563,1557.402706416906,1580.5230494952143,8244406
2024-01-24 21:55:20.717911,1635.493982822555,1647.9032950485687,1591.0119328785381,1620.9819072334321,2964606
2024-01-25 21:55:20.717911,1644.248131619142,1666.6959539386041,1625.2215625447539,1638.887380200558,4816170
2024-01-26 21:55:20.717911,1647.7741777268445,1679.8023748067876,1635.8703833197762,1649.1691260639022,1243244
2024-01-27 21:55:20.717911,1671.6130615471207,1715.0628043985635,1645.5937692800278,1687.3975615884294,8863976
2024-01-28 21:55:20.717911,1710.9137331209392,1742.0941000957575,1681.9727574233314,1723.7321472235692,6870181
2024-01-29 21:55:20.717911,1725.0378612452685,1743.1621468169183,1714.646935854201,1729.8300460676937,6234772
2024-01-30 21:55:20.717911,1718.8595252203052,1762.1438633463792,1717.7681010822084,1728.9062149009333,6888113
2024-01-31 21:55:20.717911,1758.4531106487188,1777.0818313786838,1734.7044123399628,1749.8250805429655,7587174
2024-02-01 21:55:20.717911,1742.3700271595087,1758.0022983738106,1728.672601288942,1747.3111165543141,2724882
2024-02-02 21:55:20.717911,1716.3867037112473,1736.5038430966335,1698.6786327238494,1710.2549194081582,5096318
2024-02-03 21:55:20.717911,1711.355821236082,1724.0775056817674,1693.2758141491354,1711.3349045904802,7306252
2024-02-04 21:55:20.717911,1678.2700412225959,1702.732736177031,1649.2487388121376,1690.6367215176558,1454264
2024-02-05 21:55:20.717911,1693.5312085801395,1719.072993461082,1648.702213132241,1680.927465732656,8477101
2024-02-06 21:55:20.717911,1664.6271845345484,1704.5830651278059,1662.3662090511018,1671.126467514166,5555570
2024-02-07 21:55:20.717911,1696.6568175516431,1705.9478176504358,1684.1917039936798,1696.673738783994,4971221
2024-02-08 21:55:20.717911,1702.2917704217803,1738.4248043368505,1663.2100237416917,1700.0560668227051,5458497
2024-02-09 21:55:20.717911,1634.7878990177612,1677.4208205807565,1634.4583047447652,1646.0389359036412,9472966
2024-02-10 21:55:20.717911,1607.6822124683524,1626.7074263457366,1585.8220128860821,1617.11133665531,9242001
2024-02-11 21:55:20.717911,1593.7652691167643,1616.0291149632783,1580.2816041786368,1589.3148364685676,6544251
2024-02-12 21:55:20.717911,1561.6460856336507,1601.7559452220032,1559.3578166456648,1577.342261191395,8556691
2024-02-13 21:55:20.717911,1566.634820692922,1606.973391679343,1566.5087064077786,1579.4564669167396,2575057
2024-02-14 21:55:20.717911,1538.9129025666953,1575.5205617560812,1519.1049801207805,1546.2719539117581,7983918
2024-02-15 21:55:20.717911,1559.5140669595576,1562.3152115464652,1522.1127945799685,1549.3165727498983,1095405
2024-02-16 21:55:20.717911,1538.596060133276,1544.3853877740962,1489.8383601954024,1525.630804318636,7235493
2024-02-17 21:55:20.717911,1521.6967862720023,1542.8204766132326,1505.2345592568925,1524.362685856393,8462005
2024-02-18 21:55:20.717911,1481.1867227713253,1490.4292350772173,1448.9145003752958,1475.5716506586289,7655101
2024-02-19 21:55:20.717911,1433.6326659824092,1443.2457516560946,1412.2251532277453,1425.6125801098713,3041059
2024-02-20 21:55:20.717911,1382.3125251986946,1385.3938702590056,1359.497546701387,1377.7128507768923,4858909
2024-02-21 21:55:20.717911,1373.0887766213245,1373.702157759409,1349.1387638439112,1363.5542374115578,6249563
2024-02-22 21:55:20.717911,1361.2950641237662,1374.8593661977527,1347.2530285870278,1366.2380548184274,3004316
2024-02-23 21:55:20.717911,1364.6697498327367,1387.67292425549,1322.241283651113,1354.5052230397985,4135120
2024-02-24 21:55:20.717911,1329.7977490636565,1357.0161319527585,1320.7065362268838,1329.5407543160047,7427866
2024-02-25 21:55:20.717911,1356.2575360236303,1365.8340053377826,1339.8789011926988,1347.276418344623,9460162
2024-02-26 21:55:20.717911,1346.5068318693898,1369.5740983188657,1310.365272338472,1342.0688515803315,8099392
2024-02-27 21:55:20.717911,1368.414975147418,1381.9891508612911,1352.8188360845138,1371.0681051919767,8150131
2024-02-28 21:55:20.717911,1414.0916266394752,1444.4942646105046,1407.7242391442696,1421.2378840138613,4246053
2024-02-29 21:55:20.717911,1463.1801863883625,1502.2685917790152,1458.9955103136597,1474.7131489875526,2440381
2024-03-01 21:55:20.717911,1435.7594937150752,1477.5796278791724,1418.6494521915774,1444.3775696841665,8965421
2024-03-02 21:55:20.717911,1439.914331865531,1461.6946371269792,1434.904484936135,1452.7147405197397,3662702
2024-03-03 21:55:20.717911,1466.9898239449935,1482.7475168355218,1443.4716009429742,1455.5808141030368,7188126
2024-03-04 21:55:20.717911,1451.204666804161,1467.6174746712825,1425.522749946918,1448.0973511034217,7562939
2024-03-05 21:55:20.717911,1403.7516993301833,1432.2037580637448,1399.7149171541344,1411.879846692048,2814193
2024-03-06 21:55:20.717911,1391.7036374184913,1433.6335513131498,1368.0255784629423,1398.825027123278,9149314
2024-03-07 21:55:20.717911,1382.2759163009691,1420.148563533287,1386.1961056697721,1394.076756301353,2415584
2024-03-08 21:55:20.717911,1402.117319858258,1431.412918478608,1377.9798665129265,1399.947264152977,7775612
2024-03-09 21:55:20.717911,1389.8345834260683,1418.4236511154359,1364.8535987635864,1395.0951629691406,9591558
2024-03-10 21:55:20.717911,1410.511260879034,1427.221933358911,1406.9915966948192,1417.8405821332926,5446646
2024-03-11 21:55:20.717911,1442.2545087682067,1453.00901121829,1425.0713266148791,1433.749045841299,8937278
2024-03-12 21:55:20.717911,1442.3195975424364,1462.0135517914953,1426.5573685647119,1448.1188187755945,2808041
2024-03-13 21:55:20.717911,1377.3728842913,1408.640094357867,1358.5234722761468,1390.7575713371966,6045127
2024-03-14 21:55:20.717911,1401.8063379505804,1422.3233891294344,1387.0436329660256,1396.1920493675839,8885905
2024-03-15 21:55:20.717911,1434.726268677881,1446.5094538431283,1412.6416099284218,1420.5224659436788,3057067
2024-03-16 21:55:20.717911,1420.5224774320286,1438.4729239489027,1393.6210421347669,1413.6831784683764,9594893
2024-03-17 21:55:20.717911,1442.8628586033105,1481.538891257319,1420.0540325473985,1452.5330117132698,4925994
2024-03-18 21:55:20.717911,1496.690870287415,1512.2597922283048,1469.3310328403074,1485.471543953284,1718167
2024-03-19 21:55:20.717911,1465.7719972958084,1489.873377256066,1438.9141359774542,1474.2638809270218,5256754
2024-03-20 21:55:20.717911,1475.7714383734376,1495.397958938046,1469.0314533854691,1479.4620444492932,6564395
2024-03-21 21:55:20.717911,1503.4294915846444,1525.5962970260134,1470.2891249079294,1500.8795252163993,2732902
2024-03-22 21:55:20.717911,1430.6859095724049,1430.0923756727418,1406.7815453317876,1418.5298867798358,7636097
2024-03-23 21:55:20.717911,1415.0236695600347,1436.3424370023847,1375.743181854043,1410.9049650529666,7983637
2024-03-24 21:55:20.717911,1451.531719337814,1464.595556625303,1428.7658614640745,1447.7788981707217,4648056
2024-03-25 21:55:20.717911,1445.0374933304436,1460.0680232610105,1437.7085051718398,1450.5803938743845,9390650
2024-03-26 21:55:20.717911,1472.643035532022,1499.8103921277175,1466.7789856652003,1481.6260986163384,3760197
2024-03-27 21:55:20.717911,1463.7677190529255,1500.9796460337789,1452.662509853557,1469.4160371400874,1898205
2024-03-28 21:55:20.717911,1524.4540302867683,1542.482160208345,1505.114683632877,1521.0620923857477,8302191
2024-03-29 21:55:20.717911,1487.3203453057708,1528.4492791944647,1484.5125024882818,1494.3744494999173,4050002
2024-03-30 21:55:20.717911,1505.7496555193136,1525.8617677837417,1496.206789348177,1516.6690912651718,4057942
2024-03-31 21:55:20.717911,1541.0754904453795,1571.2410090090373,1517.7963263734296,1552.5039760562738,3502597
2024-04-01 21:55:20.717911,1480.5943489254387,1522.3360328029423,1478.6290267588536,1492.344081121634,2303261
