Date,Open,High,Low,Close,Volume
2023-12-06 21:56:43.634257,4761.845909719705,4891.219142137434,4751.731137427737,4785.434140048941,6186121
2023-12-07 21:56:43.634257,4792.952140195459,4948.441721012333,4721.465010601127,4840.294062048742,5281544
2023-12-08 21:56:43.634257,5031.753975815706,5067.843424397554,4920.162950084786,5018.597714348215,4686926
2023-12-09 21:56:43.634257,4943.543933639361,5062.343471967242,4848.732931512982,4945.601155430657,8074645
2023-12-10 21:56:43.634257,4944.516371372964,4963.713806867258,4840.661177638167,4923.291247174535,2322232
2023-12-11 21:56:43.634257,4918.121918808363,4996.179263436384,4833.627977210192,4893.6304756404315,5930746
2023-12-12 21:56:43.634257,4989.262003496461,5087.55364771026,4951.152099133163,5036.384625029907,7757258
2023-12-13 21:56:43.634257,5147.885101586431,5195.592943376509,5008.295315019293,5114.222688252811,5407015
2023-12-14 21:56:43.634257,5074.196944432641,5148.527621194365,5007.811676007643,5046.505809099465,5139785
2023-12-15 21:56:43.634257,4898.263098258528,4964.761901427618,4845.16821886117,4889.473341783766,7987530
2023-12-16 21:56:43.634257,4906.329614937027,4971.303371561934,4860.717147114877,4919.711567089229,5661216
2023-12-17 21:56:43.634257,4673.725623641282,4745.875069156963,4561.064542628781,4641.940159400306,4054372
2023-12-18 21:56:43.634257,4736.164120681812,4759.19969690524,4660.18178692709,4725.049145753508,4977853
2023-12-19 21:56:43.634257,4762.961741702723,4835.774474611024,4661.118918800044,4722.344559042053,8024606
2023-12-20 21:56:43.634257,4833.281837834368,4921.9122330829405,4771.68597543181,4881.077161459854,8671706
2023-12-21 21:56:43.634257,4881.480298429207,4924.612824359569,4787.299269752605,4873.472265280558,3389508
2023-12-22 21:56:43.634257,5052.63283349638,5119.867720677717,4994.953535413093,5064.592473815413,6295452
2023-12-23 21:56:43.634257,5125.783760678527,5201.372339122331,5065.3071730073825,5148.845455009274,3630031
2023-12-24 21:56:43.634257,5180.498260925676,5246.24240805073,5112.985304091735,5201.855263759869,8505435
2023-12-25 21:56:43.634257,5357.824625302735,5478.263422348359,5286.982864173902,5374.782577509813,8563182
2023-12-26 21:56:43.634257,5478.952955494268,5616.622667225245,5482.958847090823,5524.562913162579,4174157
2023-12-27 21:56:43.634257,5458.616527979016,5529.756602410292,5396.182428727152,5439.058645223885,7718617
2023-12-28 21:56:43.634257,5532.354186119474,5628.748331760944,5453.319394556313,5520.598657404025,9486899
2023-12-29 21:56:43.634257,5532.150350055622,5595.795125296081,5407.807627799525,5510.178652437342,9687897
2023-12-30 21:56:43.634257,5535.218346359785,5581.996583233223,5461.752175921855,5500.941476141842,1178897
2023-12-31 21:56:43.634257,5703.37850125785,5793.05344748448,5565.4259108565875,5667.198980064325,5334206
2024-01-01 21:56:43.634257,5546.446324193571,5670.608622779156,5494.538514542474,5570.841809049972,2562968
2024-01-02 21:56:43.634257,5411.904356056272,5494.438610416057,5332.306463214538,5382.707867636413,8398326
2024-01-03 21:56:43.634257,5407.569136390305,5490.59724315662,5231.862163087235,5356.806067857588,2842730
2024-01-04 21:56:43.634257,5378.174473302681,5488.373995666681,5339.61390425423,5385.418477883521,2544128
2024-01-05 21:56:43.634257,5262.880180040526,5382.995701430036,5238.547755025133,5306.515477213551,9027360
2024-01-06 21:56:43.634257,5343.740823027468,5390.784447122021,5232.602639859303,5360.09549693172,2427810
2024-01-07 21:56:43.634257,5346.001218695502,5390.368348479989,5210.27737257805,5317.217821211284,4661864
2024-01-08 21:56:43.634257,5362.950005841561,5442.724934795491,5246.706849685532,5364.886845071774,6441355
2024-01-09 21:56:43.634257,5526.828389179968,5648.775815942581,5505.31649002756,5547.107787492841,9204696
2024-01-10 21:56:43.634257,5432.5897825768225,5532.867304922084,5280.1641535113595,5406.77298921306,2438738
2024-01-11 21:56:43.634257,5480.047489523056,5615.5682826334305,5429.118786679107,5530.987463916696,7442399
2024-01-12 21:56:43.634257,5522.900416875676,5613.474932594275,5399.326909990274,5498.854076245661,5275630
2024-01-13 21:56:43.634257,5405.01516929903,5516.050836729875,5369.164113368407,5407.868227023868,2445395
