Date,Open,High,Low,Close,Volume
2023-12-06 21:56:47.375555,10408.955212021565,10477.539397109065,10292.93390473375,10397.353352433956,2841241
2023-12-07 21:56:47.375555,10809.146978572971,10917.120655218332,10674.997147220127,10837.816617977933,4885413
2023-12-08 21:56:47.375555,11015.821492257339,11269.539892047072,10939.838197510771,11011.513163064603,8929127
2023-12-09 21:56:47.375555,10801.001131063524,10784.02224026386,10470.485026597486,10694.534772601564,5528365
2023-12-10 21:56:47.375555,10712.667121923483,10832.879880338627,10688.099359961056,10746.160582719516,9379894
2023-12-11 21:56:47.375555,10626.36702331883,10947.79545684156,10449.086092829955,10711.30801438212,7329124
2023-12-12 21:56:47.375555,10648.36569093477,10681.831899847008,10512.762227623054,10597.565911204598,4815016
2023-12-13 21:56:47.375555,10642.625227490928,10712.432380085644,10424.241838379792,10641.017032887488,3007146
2023-12-14 21:56:47.375555,10666.412377226869,10856.001285485649,10505.471047110086,10620.108102692591,8014314
2023-12-15 21:56:47.375555,10711.804054199687,10735.173251998423,10373.115973545953,10636.317704033541,5028004
2023-12-16 21:56:47.375555,10275.655913769631,10396.954305771626,10103.115982786712,10322.84021665451,4245303
2023-12-17 21:56:47.375555,10403.691518828145,10433.805920432169,10114.63435215079,10313.78325359676,7842909
2023-12-18 21:56:47.375555,10432.007357562343,10558.982891460557,10302.351879399714,10429.506831342567,2815879
2023-12-19 21:56:47.375555,10226.013932314425,10426.648711223816,10032.944418512456,10260.107191062609,6978671
2023-12-20 21:56:47.375555,10245.67833505128,10485.416438707463,10107.057874145805,10271.92079711874,4176841
2023-12-21 21:56:47.375555,9881.690526618035,10109.471096620311,9872.389660738112,9953.500321859476,5388229
2023-12-22 21:56:47.375555,10033.049834077969,10090.934706900742,9802.603543228342,9953.234880533002,9870713
2023-12-23 21:56:47.375555,9693.175387254889,9807.690685815534,9630.993453247691,9683.76139511,2004660
2023-12-24 21:56:47.375555,10072.905130326995,10306.20136810092,10030.304838111115,10133.428271638564,4336521
2023-12-25 21:56:47.375555,10117.79473695768,10273.556632788112,9999.583156187991,10060.213729018476,4626824
2023-12-26 21:56:47.375555,10189.330581888627,10480.1574441418,10073.961573780698,10256.792720912992,3405792
2023-12-27 21:56:47.375555,10050.72046722424,10319.42437714715,10036.889816537841,10099.288383319545,7110276
2023-12-28 21:56:47.375555,10013.46423576037,10162.073593629335,9698.384813181648,9932.770059755023,9004190
2023-12-29 21:56:47.375555,9853.153878016425,10158.205320919637,9710.394372849552,9946.710788177652,1029363
2023-12-30 21:56:47.375555,9547.578682769545,9839.567749783897,9513.27408110826,9610.255414974741,8180775
2023-12-31 21:56:47.375555,9670.557977416394,9777.370226296578,9470.396743310775,9629.660030796014,2341644
2024-01-01 21:56:47.375555,9619.560854022919,9745.186040160363,9356.586646157859,9544.21792827117,1559511
2024-01-02 21:56:47.375555,9713.629344410156,9856.669394824063,9605.404683560377,9703.739781019904,4448729
2024-01-03 21:56:47.375555,9604.214159182366,9780.783234771967,9366.830993406444,9564.571482889582,6897774
2024-01-04 21:56:47.375555,9378.350804201895,9516.333465098596,9346.99585765516,9396.641627629288,3583162
2024-01-05 21:56:47.375555,9536.657229825481,9802.743920748895,9451.647389043044,9628.289297840545,7201820
2024-01-06 21:56:47.375555,9534.444040390948,9696.989496402637,9361.458169087009,9538.327702756233,7024832
2024-01-07 21:56:47.375555,9577.69732049435,9660.578235022485,9454.004180868878,9580.376007311497,2487441
2024-01-08 21:56:47.375555,9495.08947390481,9703.303574842746,9348.271819703208,9544.964230587662,8855742
2024-01-09 21:56:47.375555,9815.668232943734,9939.233823420227,9628.295354322305,9740.007739490751,1313755
2024-01-10 21:56:47.375555,9834.495948043446,9906.783223785242,9526.857924730999,9742.401383960296,1639670
2024-01-11 21:56:47.375555,9803.013504344244,9918.784457262967,9547.434004173774,9712.792465586359,8918219
2024-01-12 21:56:47.375555,9581.904259736075,9764.025854126354,9380.959766172378,9528.174040817084,9001224
2024-01-13 21:56:47.375555,9790.884109193237,9908.690432860272,9532.166295368337,9736.328302578542,8845308
2024-01-14 21:56:47.375555,9981.2787936718,10028.097183778098,9838.239966512087,9917.217566258496,4315982
2024-01-15 21:56:47.375555,9950.05906484293,10233.32836161398,9897.875097256081,10013.42396118019,4652319
2024-01-16 21:56:47.375555,10134.971883416856,10344.5606780794,10150.592013967678,10205.062493501591,1617583
2024-01-17 21:56:47.375555,10113.048969143778,10274.14203559716,9922.819915061325,10163.460544489553,8253837
2024-01-18 21:56:47.375555,10303.425728472886,10502.142387364733,10209.934905115595,10268.791444597891,2107152
2024-01-19 21:56:47.375555,10001.082280868026,10213.56983433293,9935.990207901417,10041.09161822713,8935168
2024-01-20 21:56:47.375555,10023.480965563964,10203.618851484598,9764.24301915238,9997.59488383853,9126002
2024-01-21 21:56:47.375555,10019.543880165844,10018.618652752713,9831.298448511054,9935.808587463112,4393580
2024-01-22 21:56:47.375555,9986.584201020238,10070.036142289642,9750.194341306173,9901.748269236945,5272078
2024-01-23 21:56:47.375555,10044.308661348361,10182.612045082213,9845.699892042638,9970.709809819165,1057651
2024-01-24 21:56:47.375555,9870.132448691047,10081.930272124975,9802.845487979157,9873.011361325878,9210102
2024-01-25 21:56:47.375555,9884.863743294924,10067.950762983479,9727.923587073117,9858.550251358283,9113781
